Date,Hour,Footfall
2022-01-08,22,50
2022-01-08,23,19
2022-01-09,0,27
2022-01-09,1,21
2022-01-09,2,28
2022-01-09,3,43
2022-01-09,4,26
2022-01-09,5,14
2022-01-09,6,15
2022-01-09,7,15
2022-01-09,8,9
2022-01-09,9,27
2022-01-09,10,24
2022-01-09,11,22
2022-01-09,12,22
2022-01-09,13,45
2022-01-09,14,27
2022-01-09,15,14
2022-01-09,16,7
2022-01-09,17,28
2022-01-09,18,8
2022-01-09,19,11
2022-01-09,20,33
2022-01-09,21,48
2022-01-09,22,7
2022-01-09,23,42
2022-01-10,0,32
2022-01-10,1,24
2022-01-10,2,48
2022-01-10,3,39
2022-01-10,4,29
2022-01-10,5,38
2022-01-10,6,7
2022-01-10,7,15
2022-01-10,8,15
2022-01-10,9,27
2022-01-10,10,43
2022-01-10,11,16
2022-01-10,12,32
2022-01-10,13,46
2022-01-10,14,39
2022-01-10,15,24
2022-01-10,16,16
2022-01-10,17,31
2022-01-10,18,35
2022-01-10,19,13
2022-01-10,20,49
2022-01-10,21,27
2022-01-10,22,22
2022-01-10,23,39
2022-01-11,0,49
2022-01-11,1,18
2022-01-11,2,5
2022-01-11,3,8
2022-01-11,4,7
2022-01-11,5,49
2022-01-11,6,28
2022-01-11,7,28
2022-01-11,8,35
2022-01-11,9,16
2022-01-11,10,46
2022-01-11,11,29
2022-01-11,12,34
2022-01-11,13,33
2022-01-11,14,37
2022-01-11,15,28
2022-01-11,16,26
2022-01-11,17,41
2022-01-11,18,19
2022-01-11,19,20
2022-01-11,20,49
2022-01-11,21,18
2022-01-11,22,19
2022-01-11,23,26
2022-01-12,0,38
2022-01-12,1,42
2022-01-12,2,37
2022-01-12,3,16
2022-01-12,4,50
2022-01-12,5,28
2022-01-12,6,50
2022-01-12,7,22
2022-01-12,8,47
2022-01-12,9,46
2022-01-12,10,24
2022-01-12,11,22
2022-01-12,12,40
2022-01-12,13,46
2022-01-12,14,37
2022-01-12,15,7
2022-01-12,16,19
2022-01-12,17,47
2022-01-12,18,42
2022-01-12,19,24
2022-01-12,20,12
2022-01-12,21,33
2022-01-12,22,39
2022-01-12,23,19
2022-01-13,0,39
2022-01-13,1,6
2022-01-13,2,19
2022-01-13,3,41
2022-01-13,4,18
2022-01-13,5,18
2022-01-13,6,39
2022-01-13,7,47
2022-01-13,8,5
2022-01-13,9,37
2022-01-13,10,30
2022-01-13,11,21
2022-01-13,12,40
2022-01-13,13,24
2022-01-13,14,41
2022-01-13,15,24
2022-01-13,16,32
2022-01-13,17,21
2022-01-13,18,19
2022-01-13,19,17
2022-01-13,20,40
2022-01-13,21,20
2022-01-13,22,29
2022-01-13,23,27
2022-01-14,0,50
2022-01-14,1,28
2022-01-14,2,39
2022-01-14,3,31
2022-01-14,4,37
2022-01-14,5,38
2022-01-14,6,39
2022-01-14,7,23
2022-01-14,8,25
2022-01-14,9,41
2022-01-14,10,36
2022-01-14,11,47
2022-01-14,12,43
2022-01-14,13,5
2022-01-14,14,18
2022-01-14,15,31
2022-01-14,16,32
2022-01-14,17,9
2022-01-14,18,20
2022-01-14,19,38
2022-01-14,20,38
2022-01-14,21,11
2022-01-14,22,6
2022-01-14,23,48
2022-01-15,0,28
2022-01-15,1,10
2022-01-15,2,16
2022-01-15,3,6
2022-01-15,4,14
2022-01-15,5,34
2022-01-15,6,29
2022-01-15,7,44
2022-01-15,8,8
2022-01-15,9,10
2022-01-15,10,48
2022-01-15,11,42
2022-01-15,12,23
2022-01-15,13,24
2022-01-15,14,27
2022-01-15,15,10
2022-01-15,16,16
2022-01-15,17,34
2022-01-15,18,10
2022-01-15,19,7
2022-01-15,20,24
2022-01-15,21,39
2022-01-15,22,34
2022-01-15,23,20
2022-01-16,0,35
2022-01-16,1,34
2022-01-16,2,25
2022-01-16,3,34
2022-01-16,4,41
2022-01-16,5,49
2022-01-16,6,44
2022-01-16,7,12
2022-01-16,8,50
2022-01-16,9,29
2022-01-16,10,22
2022-01-16,11,28
2022-01-16,12,32
2022-01-16,13,47
2022-01-16,14,9
2022-01-16,15,21
2022-01-16,16,40
2022-01-16,17,16
2022-01-16,18,18
2022-01-16,19,33
2022-01-16,20,34
2022-01-16,21,40
2022-01-16,22,6
2022-01-16,23,5
2022-01-17,0,9
2022-01-17,1,37
2022-01-17,2,6
2022-01-17,3,50
2022-01-17,4,12
2022-01-17,5,49
2022-01-17,6,29
2022-01-17,7,18
2022-01-17,8,22
2022-01-17,9,47
2022-01-17,10,21
2022-01-17,11,45
2022-01-17,12,17
2022-01-17,13,10
2022-01-17,14,14
2022-01-17,15,8
2022-01-17,16,37
2022-01-17,17,22
2022-01-17,18,18
2022-01-17,19,25
2022-01-17,20,30
2022-01-17,21,42
2022-01-17,22,20
2022-01-17,23,25
2022-01-18,0,48
2022-01-18,1,26
2022-01-18,2,26
2022-01-18,3,14
2022-01-18,4,12
2022-01-18,5,18
2022-01-18,6,33
2022-01-18,7,5
2022-01-18,8,28
2022-01-18,9,22
2022-01-18,10,27
2022-01-18,11,41
2022-01-18,12,24
2022-01-18,13,17
2022-01-18,14,17
2022-01-18,15,46
2022-01-18,16,47
2022-01-18,17,44
2022-01-18,18,24
2022-01-18,19,21
2022-01-18,20,25
2022-01-18,21,48
2022-01-18,22,18
2022-01-18,23,10
2022-01-19,0,24
2022-01-19,1,47
2022-01-19,2,46
2022-01-19,3,36
2022-01-19,4,8
2022-01-19,5,9
2022-01-19,6,28
2022-01-19,7,46
2022-01-19,8,8
2022-01-19,9,42
2022-01-19,10,42
2022-01-19,11,44
2022-01-19,12,44
2022-01-19,13,6
2022-01-19,14,10
2022-01-19,15,21
2022-01-19,16,46
2022-01-19,17,20
2022-01-19,18,26
2022-01-19,19,22
2022-01-19,20,42
2022-01-19,21,35
2022-01-19,22,36
2022-01-19,23,34
2022-01-20,0,23
2022-01-20,1,20
2022-01-20,2,44
2022-01-20,3,31
2022-01-20,4,47
2022-01-20,5,38
2022-01-20,6,44
2022-01-20,7,44
2022-01-20,8,7
2022-01-20,9,9
2022-01-20,10,46
2022-01-20,11,22
2022-01-20,12,37
2022-01-20,13,46
2022-01-20,14,33
2022-01-20,15,16
2022-01-20,16,37
2022-01-20,17,40
2022-01-20,18,9
2022-01-20,19,36
2022-01-20,20,20
2022-01-20,21,40
2022-01-20,22,20
2022-01-20,23,22
2022-01-21,0,38
2022-01-21,1,45
2022-01-21,2,32
2022-01-21,3,24
2022-01-21,4,50
2022-01-21,5,43
2022-01-21,6,21
2022-01-21,7,45
2022-01-21,8,31
2022-01-21,9,16
2022-01-21,10,32
2022-01-21,11,49
2022-01-21,12,38
2022-01-21,13,11
2022-01-21,14,35
2022-01-21,15,18
2022-01-21,16,40
2022-01-21,17,48
2022-01-21,18,36
2022-01-21,19,34
2022-01-21,20,48
2022-01-21,21,26
2022-01-21,22,25
2022-01-21,23,16
2022-01-22,0,46
2022-01-22,1,11
2022-01-22,2,20
2022-01-22,3,10
2022-01-22,4,29
2022-01-22,5,5
2022-01-22,6,5
2022-01-22,7,23
2022-01-22,8,14
2022-01-22,9,11
2022-01-22,10,29
2022-01-22,11,25
2022-01-22,12,20
2022-01-22,13,47
2022-01-22,14,33
2022-01-22,15,32
2022-01-22,16,34
2022-01-22,17,42
2022-01-22,18,45
2022-01-22,19,27
2022-01-22,20,50
2022-01-22,21,49
2022-01-22,22,16
2022-01-22,23,23
2022-01-23,0,25
2022-01-23,1,43
2022-01-23,2,16
2022-01-23,3,29
2022-01-23,4,29
2022-01-23,5,12
2022-01-23,6,25
2022-01-23,7,48
2022-01-23,8,32
2022-01-23,9,15
2022-01-23,10,17
2022-01-23,11,38
2022-01-23,12,24
2022-01-23,13,41
2022-01-23,14,48
2022-01-23,15,31
2022-01-23,16,38
2022-01-23,17,23
2022-01-23,18,16
2022-01-23,19,45
2022-01-23,20,9
2022-01-23,21,50
2022-01-23,22,21
2022-01-23,23,50
2022-01-24,0,10
2022-01-24,1,21
2022-01-24,2,37
2022-01-24,3,13
2022-01-24,4,43
2022-01-24,5,23
2022-01-24,6,20
2022-01-24,7,22
2022-01-24,8,20
2022-01-24,9,31
2022-01-24,10,14
2022-01-24,11,30
2022-01-24,12,31
2022-01-24,13,40
2022-01-24,14,6
2022-01-24,15,27
2022-01-24,16,24
2022-01-24,17,15
2022-01-24,18,7
2022-01-24,19,20
2022-01-24,20,12
2022-01-24,21,25
2022-01-24,22,30
2022-01-24,23,29
2022-01-25,0,49
2022-01-25,1,43
2022-01-25,2,32
2022-01-25,3,41
2022-01-25,4,15
2022-01-25,5,48
2022-01-25,6,5
2022-01-25,7,22
2022-01-25,8,30
2022-01-25,9,15
2022-01-25,10,17
2022-01-25,11,8
2022-01-25,12,17
2022-01-25,13,27
2022-01-25,14,28
2022-01-25,15,38
2022-01-25,16,23
2022-01-25,17,12
2022-01-25,18,40
2022-01-25,19,42
2022-01-25,20,45
2022-01-25,21,30
2022-01-25,22,24
2022-01-25,23,14
2022-01-26,0,23
2022-01-26,1,40
2022-01-26,2,36
2022-01-26,3,27
2022-01-26,4,42
2022-01-26,5,14
2022-01-26,6,27
2022-01-26,7,50
2022-01-26,8,30
2022-01-26,9,8
2022-01-26,10,27
2022-01-26,11,19
2022-01-26,12,30
2022-01-26,13,37
2022-01-26,14,12
2022-01-26,15,41
2022-01-26,16,27
2022-01-26,17,12
2022-01-26,18,38
2022-01-26,19,31
2022-01-26,20,41
2022-01-26,21,33
2022-01-26,22,33
2022-01-26,23,45
2022-01-27,0,14
2022-01-27,1,38
2022-01-27,2,15
2022-01-27,3,43
2022-01-27,4,46
2022-01-27,5,25
2022-01-27,6,12
2022-01-27,7,26
2022-01-27,8,37
2022-01-27,9,10
2022-01-27,10,42
2022-01-27,11,15
2022-01-27,12,22
2022-01-27,13,34
2022-01-27,14,16
2022-01-27,15,26
2022-01-27,16,39
2022-01-27,17,8
2022-01-27,18,31
2022-01-27,19,25
2022-01-27,20,13
2022-01-27,21,34
2022-01-27,22,40
2022-01-27,23,28
2022-01-28,0,14
2022-01-28,1,18
2022-01-28,2,18
2022-01-28,3,50
2022-01-28,4,7
2022-01-28,5,9
2022-01-28,6,31
2022-01-28,7,21
2022-01-28,8,19
2022-01-28,9,14
2022-01-28,10,33
2022-01-28,11,50
2022-01-28,12,25
2022-01-28,13,20
2022-01-28,14,14
2022-01-28,15,14
2022-01-28,16,27
2022-01-28,17,34
2022-01-28,18,46
2022-01-28,19,46
2022-01-28,20,12
2022-01-28,21,45
2022-01-28,22,44
2022-01-28,23,7
2022-01-29,0,34
2022-01-29,1,14
2022-01-29,2,14
2022-01-29,3,8
2022-01-29,4,30
2022-01-29,5,17
2022-01-29,6,17
2022-01-29,7,12
2022-01-29,8,38
2022-01-29,9,31
2022-01-29,10,37
2022-01-29,11,46
2022-01-29,12,5
2022-01-29,13,25
2022-01-29,14,28
2022-01-29,15,48
2022-01-29,16,37
2022-01-29,17,17
2022-01-29,18,8
2022-01-29,19,23
2022-01-29,20,27
2022-01-29,21,7
2022-01-29,22,5
2022-01-29,23,14
2022-01-30,0,40
2022-01-30,1,41
2022-01-30,2,21
2022-01-30,3,15
2022-01-30,4,11
2022-01-30,5,34
2022-01-30,6,48
2022-01-30,7,47
2022-01-30,8,15
2022-01-30,9,5
2022-01-30,10,20
2022-01-30,11,27
2022-01-30,12,42
2022-01-30,13,33
2022-01-30,14,42
2022-01-30,15,26
2022-01-30,16,42
2022-01-30,17,5
2022-01-30,18,33
2022-01-30,19,30
2022-01-30,20,35
2022-01-30,21,38
2022-01-30,22,42
2022-01-30,23,28
2022-01-31,0,5
2022-01-31,1,43
2022-01-31,2,37
2022-01-31,3,14
2022-01-31,4,42
2022-01-31,5,43
2022-01-31,6,8
2022-01-31,7,12
2022-01-31,8,17
2022-01-31,9,24
2022-01-31,10,46
2022-01-31,11,42
2022-01-31,12,9
2022-01-31,13,47
2022-01-31,14,49
2022-01-31,15,11
2022-01-31,16,13
2022-01-31,17,13
2022-01-31,18,44
2022-01-31,19,32
2022-01-31,20,36
2022-01-31,21,42
2022-01-31,22,11
2022-01-31,23,29
2022-02-01,0,44
2022-02-01,1,45
2022-02-01,2,48
2022-02-01,3,30
2022-02-01,4,12
2022-02-01,5,13
2022-02-01,6,28
2022-02-01,7,47
2022-02-01,8,36
2022-02-01,9,30
2022-02-01,10,18
2022-02-01,11,15
2022-02-01,12,6
2022-02-01,13,39
2022-02-01,14,33
2022-02-01,15,15
2022-02-01,16,27
2022-02-01,17,13
2022-02-01,18,32
2022-02-01,19,15
2022-02-01,20,26
2022-02-01,21,50
2022-02-01,22,17
2022-02-01,23,26
2022-02-02,0,22
2022-02-02,1,43
2022-02-02,2,34
2022-02-02,3,26
2022-02-02,4,33
2022-02-02,5,35
2022-02-02,6,15
2022-02-02,7,17
2022-02-02,8,37
2022-02-02,9,39
2022-02-02,10,21
2022-02-02,11,43
2022-02-02,12,49
2022-02-02,13,32
2022-02-02,14,29
2022-02-02,15,43
2022-02-02,16,46
2022-02-02,17,8
2022-02-02,18,17
2022-02-02,19,33
2022-02-02,20,46
2022-02-02,21,15
2022-02-02,22,14
2022-02-02,23,6
2022-02-03,0,7
2022-02-03,1,41
2022-02-03,2,17
2022-02-03,3,18
2022-02-03,4,24
2022-02-03,5,26
2022-02-03,6,49
2022-02-03,7,14
2022-02-03,8,15
2022-02-03,9,13
2022-02-03,10,50
2022-02-03,11,42
2022-02-03,12,38
2022-02-03,13,42
2022-02-03,14,29
2022-02-03,15,32
2022-02-03,16,43
2022-02-03,17,21
2022-02-03,18,31
2022-02-03,19,19
2022-02-03,20,31
2022-02-03,21,20
2022-02-03,22,16
2022-02-03,23,18
2022-02-04,0,41
2022-02-04,1,12
2022-02-04,2,43
2022-02-04,3,11
2022-02-04,4,16
2022-02-04,5,42
2022-02-04,6,19
2022-02-04,7,50
2022-02-04,8,25
2022-02-04,9,22
2022-02-04,10,6
2022-02-04,11,17
2022-02-04,12,29
2022-02-04,13,21
2022-02-04,14,9
2022-02-04,15,21
2022-02-04,16,33
2022-02-04,17,37
2022-02-04,18,49
2022-02-04,19,14
2022-02-04,20,24
2022-02-04,21,27
2022-02-04,22,40
2022-02-04,23,50
2022-02-05,0,13
2022-02-05,1,50
2022-02-05,2,21
2022-02-05,3,33
2022-02-05,4,43
2022-02-05,5,33
2022-02-05,6,11
2022-02-05,7,47
2022-02-05,8,13
2022-02-05,9,22
2022-02-05,10,49
2022-02-05,11,10
2022-02-05,12,35
2022-02-05,13,17
2022-02-05,14,25
2022-02-05,15,11
2022-02-05,16,46
2022-02-05,17,39
2022-02-05,18,7
2022-02-05,19,24
2022-02-05,20,34
2022-02-05,21,47
2022-02-05,22,12
2022-02-05,23,16
2022-02-06,0,26
2022-02-06,1,48
2022-02-06,2,19
2022-02-06,3,48
2022-02-06,4,10
2022-02-06,5,35
2022-02-06,6,5
2022-02-06,7,33
2022-02-06,8,22
2022-02-06,9,12
2022-02-06,10,49
2022-02-06,11,16
2022-02-06,12,13
2022-02-06,13,45
2022-02-06,14,48
2022-02-06,15,6
2022-02-06,16,20
2022-02-06,17,47
2022-02-06,18,35
2022-02-06,19,20
2022-02-06,20,7
2022-02-06,21,27
2022-02-06,22,15
2022-02-06,23,27
2022-02-07,0,37
2022-02-07,1,23
2022-02-07,2,40
2022-02-07,3,39
2022-02-07,4,31
2022-02-07,5,26
2022-02-07,6,20
2022-02-07,7,7
2022-02-07,8,49
2022-02-07,9,40
2022-02-07,10,17
2022-02-07,11,6
2022-02-07,12,32
2022-02-07,13,38
2022-02-07,14,15
2022-02-07,15,24
2022-02-07,16,46
2022-02-07,17,24
2022-02-07,18,12
2022-02-07,19,28
2022-02-07,20,40
2022-02-07,21,47
2022-02-07,22,29
2022-02-07,23,12
2022-02-08,0,11
2022-02-08,1,19
2022-02-08,2,17
2022-02-08,3,50
2022-02-08,4,36
2022-02-08,5,8
2022-02-08,6,22
2022-02-08,7,40
2022-02-08,8,13
2022-02-08,9,42
2022-02-08,10,42
2022-02-08,11,24
2022-02-08,12,27
2022-02-08,13,40
2022-02-08,14,45
2022-02-08,15,11
2022-02-08,16,43
2022-02-08,17,48
2022-02-08,18,37
2022-02-08,19,44
2022-02-08,20,24
2022-02-08,21,10
2022-02-08,22,43
2022-02-08,23,10
2022-02-09,0,40
2022-02-09,1,28
2022-02-09,2,10
2022-02-09,3,10
2022-02-09,4,7
2022-02-09,5,10
2022-02-09,6,44
2022-02-09,7,37
2022-02-09,8,24
2022-02-09,9,22
2022-02-09,10,47
2022-02-09,11,7
2022-02-09,12,21
2022-02-09,13,6
2022-02-09,14,49
2022-02-09,15,50
2022-02-09,16,47
2022-02-09,17,50
2022-02-09,18,15
2022-02-09,19,48
2022-02-09,20,46
2022-02-09,21,18
2022-02-09,22,38
2022-02-09,23,26
2022-02-10,0,13
2022-02-10,1,35
2022-02-10,2,35
2022-02-10,3,45
2022-02-10,4,42
2022-02-10,5,35
2022-02-10,6,19
2022-02-10,7,50
2022-02-10,8,33
2022-02-10,9,36
2022-02-10,10,25
2022-02-10,11,27
2022-02-10,12,37
2022-02-10,13,6
2022-02-10,14,18
2022-02-10,15,6
2022-02-10,16,16
2022-02-10,17,8
2022-02-10,18,24
2022-02-10,19,27
2022-02-10,20,11
2022-02-10,21,49
2022-02-10,22,21
2022-02-10,23,5
2022-02-11,0,42
2022-02-11,1,8
2022-02-11,2,49
2022-02-11,3,26
2022-02-11,4,6
2022-02-11,5,41
2022-02-11,6,26
2022-02-11,7,28
2022-02-11,8,30
2022-02-11,9,22
2022-02-11,10,41
2022-02-11,11,16
2022-02-11,12,12
2022-02-11,13,14
2022-02-11,14,47
2022-02-11,15,49
2022-02-11,16,38
2022-02-11,17,18
2022-02-11,18,7
2022-02-11,19,34
2022-02-11,20,15
2022-02-11,21,28
2022-02-11,22,36
2022-02-11,23,9
2022-02-12,0,34
2022-02-12,1,33
2022-02-12,2,16
2022-02-12,3,15
2022-02-12,4,34
2022-02-12,5,39
2022-02-12,6,42
2022-02-12,7,7
2022-02-12,8,43
2022-02-12,9,11
2022-02-12,10,12
2022-02-12,11,16
2022-02-12,12,26
2022-02-12,13,19
2022-02-12,14,8
2022-02-12,15,39
2022-02-12,16,41
2022-02-12,17,50
2022-02-12,18,37
2022-02-12,19,27
2022-02-12,20,23
2022-02-12,21,32
2022-02-12,22,31
2022-02-12,23,28
2022-02-13,0,45
2022-02-13,1,19
2022-02-13,2,24
2022-02-13,3,48
2022-02-13,4,34
2022-02-13,5,22
2022-02-13,6,41
2022-02-13,7,48
2022-02-13,8,36
2022-02-13,9,27
2022-02-13,10,38
2022-02-13,11,10
2022-02-13,12,15
2022-02-13,13,45
2022-02-13,14,19
2022-02-13,15,17
2022-02-13,16,5
2022-02-13,17,45
2022-02-13,18,11
2022-02-13,19,33
2022-02-13,20,26
2022-02-13,21,11
2022-02-13,22,38
2022-02-13,23,19
2022-02-14,0,17
2022-02-14,1,47
2022-02-14,2,8
2022-02-14,3,21
2022-02-14,4,22
2022-02-14,5,17
2022-02-14,6,33
2022-02-14,7,34
2022-02-14,8,10
2022-02-14,9,6
2022-02-14,10,37
2022-02-14,11,24
2022-02-14,12,6
2022-02-14,13,28
2022-02-14,14,48
2022-02-14,15,50
2022-02-14,16,11
2022-02-14,17,29
2022-02-14,18,10
2022-02-14,19,37
2022-02-14,20,15
2022-02-14,21,19
2022-02-14,22,14
2022-02-14,23,10
2022-02-15,0,48
2022-02-15,1,41
2022-02-15,2,46
2022-02-15,3,37
2022-02-15,4,31
2022-02-15,5,10
2022-02-15,6,6
2022-02-15,7,9
2022-02-15,8,39
2022-02-15,9,21
2022-02-15,10,11
2022-02-15,11,24
2022-02-15,12,32
2022-02-15,13,39
2022-02-15,14,5
2022-02-15,15,25
2022-02-15,16,5
2022-02-15,17,22
2022-02-15,18,32
2022-02-15,19,41
2022-02-15,20,44
2022-02-15,21,21
2022-02-15,22,28
2022-02-15,23,36
2022-02-16,0,50
2022-02-16,1,20
2022-02-16,2,25
2022-02-16,3,19
2022-02-16,4,24
2022-02-16,5,19
2022-02-16,6,41
2022-02-16,7,40
2022-02-16,8,41
2022-02-16,9,19
2022-02-16,10,48
2022-02-16,11,23
2022-02-16,12,50
2022-02-16,13,21
2022-02-16,14,15
2022-02-16,15,19
2022-02-16,16,15
2022-02-16,17,41
2022-02-16,18,38
2022-02-16,19,22
2022-02-16,20,31
2022-02-16,21,20
2022-02-16,22,47
2022-02-16,23,32
2022-02-17,0,26
2022-02-17,1,6
2022-02-17,2,34
2022-02-17,3,41
2022-02-17,4,35
2022-02-17,5,30
2022-02-17,6,26
2022-02-17,7,46
2022-02-17,8,36
2022-02-17,9,22
2022-02-17,10,30
2022-02-17,11,21
2022-02-17,12,8
2022-02-17,13,33
2022-02-17,14,44
2022-02-17,15,12
2022-02-17,16,45
2022-02-17,17,32
2022-02-17,18,19
2022-02-17,19,13
2022-02-17,20,33
2022-02-17,21,22
2022-02-17,22,19
2022-02-17,23,36
2022-02-18,0,12
2022-02-18,1,5
2022-02-18,2,21
2022-02-18,3,7
2022-02-18,4,14
2022-02-18,5,7
2022-02-18,6,8
2022-02-18,7,9
2022-02-18,8,20
2022-02-18,9,26
2022-02-18,10,36
2022-02-18,11,9
2022-02-18,12,19
2022-02-18,13,7
2022-02-18,14,50
2022-02-18,15,17
2022-02-18,16,23
2022-02-18,17,37
2022-02-18,18,17
2022-02-18,19,47
2022-02-18,20,46
2022-02-18,21,9
2022-02-18,22,20
2022-02-18,23,10
2022-02-19,0,27
2022-02-19,1,37
2022-02-19,2,35
2022-02-19,3,24
2022-02-19,4,6
2022-02-19,5,32
2022-02-19,6,39
2022-02-19,7,45
2022-02-19,8,42
2022-02-19,9,21
2022-02-19,10,9
2022-02-19,11,40
2022-02-19,12,50
2022-02-19,13,45
2022-02-19,14,32
2022-02-19,15,16
2022-02-19,16,27
2022-02-19,17,18
2022-02-19,18,26
2022-02-19,19,48
2022-02-19,20,45
2022-02-19,21,44
2022-02-19,22,10
2022-02-19,23,50
2022-02-20,0,50
2022-02-20,1,33
2022-02-20,2,33
2022-02-20,3,44
2022-02-20,4,36
2022-02-20,5,9
2022-02-20,6,44
2022-02-20,7,30
2022-02-20,8,19
2022-02-20,9,20
2022-02-20,10,37
2022-02-20,11,25
2022-02-20,12,32
2022-02-20,13,20
2022-02-20,14,13
2022-02-20,15,39
2022-02-20,16,32
2022-02-20,17,50
2022-02-20,18,39
2022-02-20,19,47
2022-02-20,20,6
2022-02-20,21,6
2022-02-20,22,30
2022-02-20,23,24
2022-02-21,0,25
2022-02-21,1,23
2022-02-21,2,45
2022-02-21,3,49
2022-02-21,4,29
2022-02-21,5,37
2022-02-21,6,37
2022-02-21,7,49
2022-02-21,8,5
2022-02-21,9,8
2022-02-21,10,40
2022-02-21,11,32
2022-02-21,12,39
2022-02-21,13,46
2022-02-21,14,13
2022-02-21,15,45
2022-02-21,16,10
2022-02-21,17,43
2022-02-21,18,34
2022-02-21,19,35
2022-02-21,20,43
2022-02-21,21,16
2022-02-21,22,21
2022-02-21,23,5
2022-02-22,0,12
2022-02-22,1,48
2022-02-22,2,34
2022-02-22,3,39
2022-02-22,4,49
2022-02-22,5,29
2022-02-22,6,5
2022-02-22,7,34
2022-02-22,8,31
2022-02-22,9,38
2022-02-22,10,47
2022-02-22,11,36
2022-02-22,12,49
2022-02-22,13,27
2022-02-22,14,43
2022-02-22,15,21
2022-02-22,16,9
2022-02-22,17,28
2022-02-22,18,27
2022-02-22,19,21
2022-02-22,20,18
2022-02-22,21,32
2022-02-22,22,15
2022-02-22,23,48
2022-02-23,0,21
2022-02-23,1,38
2022-02-23,2,45
2022-02-23,3,37
2022-02-23,4,40
2022-02-23,5,46
2022-02-23,6,18
2022-02-23,7,11
2022-02-23,8,16
2022-02-23,9,30
2022-02-23,10,36
2022-02-23,11,31
2022-02-23,12,41
2022-02-23,13,18
2022-02-23,14,10
2022-02-23,15,31
2022-02-23,16,43
2022-02-23,17,24
2022-02-23,18,9
2022-02-23,19,11
2022-02-23,20,45
2022-02-23,21,15
2022-02-23,22,8
2022-02-23,23,17
2022-02-24,0,33
2022-02-24,1,35
2022-02-24,2,25
2022-02-24,3,6
2022-02-24,4,6
2022-02-24,5,37
2022-02-24,6,19
2022-02-24,7,40
2022-02-24,8,23
2022-02-24,9,9
2022-02-24,10,26
2022-02-24,11,48
2022-02-24,12,21
2022-02-24,13,32
2022-02-24,14,29
2022-02-24,15,44
2022-02-24,16,16
2022-02-24,17,41
2022-02-24,18,32
2022-02-24,19,40
2022-02-24,20,37
2022-02-24,21,19
2022-02-24,22,39
2022-02-24,23,23
2022-02-25,0,16
2022-02-25,1,22
2022-02-25,2,25
2022-02-25,3,46
2022-02-25,4,43
2022-02-25,5,39
2022-02-25,6,17
2022-02-25,7,6
2022-02-25,8,13
2022-02-25,9,9
2022-02-25,10,6
2022-02-25,11,13
2022-02-25,12,25
2022-02-25,13,7
2022-02-25,14,10
2022-02-25,15,42
2022-02-25,16,11
2022-02-25,17,24
2022-02-25,18,18
2022-02-25,19,48
2022-02-25,20,37
2022-02-25,21,6
2022-02-25,22,14
2022-02-25,23,20
2022-02-26,0,8
2022-02-26,1,37
2022-02-26,2,9
2022-02-26,3,5
2022-02-26,4,30
2022-02-26,5,50
2022-02-26,6,25
2022-02-26,7,50
2022-02-26,8,9
2022-02-26,9,30
2022-02-26,10,27
2022-02-26,11,38
2022-02-26,12,20
2022-02-26,13,21
2022-02-26,14,49
2022-02-26,15,5
2022-02-26,16,24
2022-02-26,17,20
2022-02-26,18,12
2022-02-26,19,22
2022-02-26,20,12
2022-02-26,21,36
2022-02-26,22,16
2022-02-26,23,6
2022-02-27,0,12
2022-02-27,1,34
2022-02-27,2,49
2022-02-27,3,41
2022-02-27,4,11
2022-02-27,5,19
2022-02-27,6,39
2022-02-27,7,34
2022-02-27,8,27
2022-02-27,9,27
2022-02-27,10,48
2022-02-27,11,26
2022-02-27,12,33
2022-02-27,13,8
2022-02-27,14,16
2022-02-27,15,21
2022-02-27,16,39
2022-02-27,17,17
2022-02-27,18,37
2022-02-27,19,22
2022-02-27,20,41
2022-02-27,21,18
2022-02-27,22,45
2022-02-27,23,19
2022-02-28,0,25
2022-02-28,1,46
2022-02-28,2,32
2022-02-28,3,28
2022-02-28,4,7
2022-02-28,5,43
2022-02-28,6,48
2022-02-28,7,43
2022-02-28,8,27
2022-02-28,9,42
2022-02-28,10,19
2022-02-28,11,35
2022-02-28,12,14
2022-02-28,13,45
2022-02-28,14,32
2022-02-28,15,23
2022-02-28,16,50
2022-02-28,17,44
2022-02-28,18,23
2022-02-28,19,7
2022-02-28,20,24
2022-02-28,21,26
2022-02-28,22,24
2022-02-28,23,9
2022-03-01,0,35
2022-03-01,1,39
2022-03-01,2,27
2022-03-01,3,50
2022-03-01,4,45
2022-03-01,5,18
2022-03-01,6,43
2022-03-01,7,29
2022-03-01,8,41
2022-03-01,9,36
2022-03-01,10,35
2022-03-01,11,38
2022-03-01,12,50
2022-03-01,13,19
2022-03-01,14,23
2022-03-01,15,14
2022-03-01,16,49
2022-03-01,17,10
2022-03-01,18,10
2022-03-01,19,8
2022-03-01,20,32
2022-03-01,21,34
2022-03-01,22,31
2022-03-01,23,20
2022-03-02,0,17
2022-03-02,1,29
2022-03-02,2,31
2022-03-02,3,38
2022-03-02,4,26
2022-03-02,5,39
2022-03-02,6,49
2022-03-02,7,27
2022-03-02,8,39
2022-03-02,9,46
2022-03-02,10,29
2022-03-02,11,36
2022-03-02,12,27
2022-03-02,13,43
2022-03-02,14,36
2022-03-02,15,24
2022-03-02,16,16
2022-03-02,17,10
2022-03-02,18,32
2022-03-02,19,34
2022-03-02,20,50
